
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2014/06/06	2040.86	2041.57	2022.16	2029.96	66021744	55124242432.00
2014/06/09	2024.94	2045.26	2023.20	2030.50	64788317	55139844096.00
2014/06/10	2033.21	2052.77	2026.39	2052.53	79623717	65406103552.00
2014/06/11	2049.13	2056.63	2045.41	2054.95	74444354	63177392128.00
2014/06/12	2051.58	2057.10	2045.96	2051.71	81711186	69306425344.00
2014/06/13	2049.21	2073.60	2048.62	2070.71	97174806	82546974720.00
2014/06/16	2070.70	2087.32	2069.44	2085.98	95939770	79953076224.00
2014/06/17	2080.48	2080.48	2064.67	2066.70	87800481	70923264000.00
2014/06/18	2064.38	2066.91	2051.75	2055.52	87245350	70472933376.00
2014/06/19	2054.62	2059.25	2017.65	2023.73	92914274	74628947968.00
2014/06/20	2013.41	2027.15	2010.53	2026.67	67167246	53224267776.00
2014/06/23	2026.23	2033.32	2022.92	2024.37	70485162	57772728320.00
2014/06/24	2023.70	2034.71	2021.75	2033.93	71214634	61684912128.00
2014/06/25	2030.43	2030.62	2018.36	2025.50	67539610	55989137408.00
2014/06/26	2025.66	2040.75	2025.31	2038.68	80955778	66534273024.00
2014/06/27	2031.91	2043.98	2025.07	2036.51	97592017	76710584320.00
2014/06/30	2038.61	2052.34	2038.53	2048.33	96666598	80011165696.00
2014/07/01	2051.22	2052.63	2041.94	2050.38	98457409	83499761664.00
2014/07/02	2049.48	2060.60	2044.04	2059.42	109553911	89304981504.00
2014/07/03	2051.63	2066.64	2048.08	2063.23	122926582	96182468608.00
2014/07/04	2062.36	2065.08	2054.22	2059.37	105008792	83596435456.00
2014/07/07	2058.13	2064.04	2050.89	2059.93	97168754	81471315968.00
2014/07/08	2058.13	2064.43	2047.20	2064.02	95053393	81584447488.00
2014/07/09	2061.63	2062.47	2037.60	2038.61	113305841	97183490048.00
2014/07/10	2036.54	2045.53	2034.96	2038.34	97943819	84748632064.00
2014/07/11	2033.87	2051.74	2033.00	2046.96	105088083	86253715456.00
2014/07/14	2047.74	2067.34	2044.90	2066.65	115119740	96357015552.00
2014/07/15	2065.90	2070.36	2059.68	2070.36	124488768	102893912064.00
2014/07/16	2068.34	2075.49	2061.57	2067.28	137128020	102029803520.00
2014/07/17	2062.89	2062.89	2046.19	2055.59	104491812	79106277376.00
2014/07/18	2047.50	2067.23	2046.00	2059.07	106641094	82510266368.00
2014/07/21	2057.77	2061.82	2049.18	2054.48	93857870	75706179584.00
2014/07/22	2050.50	2078.08	2049.81	2075.48	123191868	98702434304.00
2014/07/23	2074.20	2088.19	2072.23	2078.49	137292211	106702127104.00
2014/07/24	2079.63	2107.95	2079.63	2105.06	165676996	128677986304.00
2014/07/25	2108.71	2127.22	2106.71	2126.61	142495826	111411576832.00
2014/07/28	2135.25	2181.50	2135.25	2177.95	236185752	180414431232.00
2014/07/29	2179.83	2193.52	2172.10	2183.19	200264257	159282495488.00
2014/07/30	2178.18	2194.57	2177.24	2181.24	184922187	149566554112.00
2014/07/31	2179.54	2202.13	2173.90	2201.56	164691654	132438450176.00
2014/08/01	2194.17	2218.79	2184.64	2185.30	191475042	151884021760.00
2014/08/04	2190.04	2224.07	2186.92	2223.33	174097403	140088819712.00
2014/08/05	2224.63	2226.84	2206.85	2219.95	175386987	141474529280.00
2014/08/06	2212.00	2223.89	2192.99	2217.46	177711707	140362858496.00
2014/08/07	2216.66	2220.57	2185.76	2187.67	175233274	137306472448.00
2014/08/08	2188.71	2199.58	2180.60	2194.42	135181443	109728989184.00
2014/08/11	2199.43	2225.96	2198.31	2224.65	150583421	126096842752.00
2014/08/12	2222.70	2222.98	2210.00	2221.60	154799046	132393975808.00
2014/08/13	2223.05	2230.99	2202.44	2222.88	178062806	146490785792.00
2014/08/14	2221.54	2230.89	2204.38	2206.47	170149123	141706657792.00
2014/08/15	2207.23	2230.87	2203.24	2226.73	149978691	129406910464.00
2014/08/18	2229.80	2242.04	2228.13	2239.47	163928626	141492846592.00
2014/08/19	2242.34	2246.02	2227.92	2245.33	177744592	155445477376.00
2014/08/20	2241.66	2248.94	2233.89	2240.21	167658383	139628052480.00
2014/08/21	2239.57	2240.08	2211.63	2230.46	165733498	140879626240.00
2014/08/22	2228.97	2243.30	2225.27	2240.81	160111672	140353028096.00
2014/08/25	2241.10	2241.55	2222.01	2229.27	162119578	134450233344.00
2014/08/26	2225.29	2232.78	2200.62	2207.11	163507424	134123069440.00
2014/08/27	2207.03	2216.67	2204.05	2209.47	120885885	104090411008.00
2014/08/28	2210.48	2219.47	2194.86	2195.82	124229014	109266624512.00
2014/08/29	2198.95	2218.70	2193.26	2217.20	105202496	93043875840.00
2014/09/01	2220.13	2236.29	2217.68	2235.51	129166583	117215903744.00
2014/09/02	2239.68	2267.51	2234.38	2266.05	192124869	170931781632.00
2014/09/03	2268.39	2290.55	2268.10	2288.63	212478998	187558379520.00
2014/09/04	2290.03	2307.70	2283.28	2306.86	199489978	179385892864.00
2014/09/05	2311.30	2327.56	2307.45	2326.43	213181917	185839828992.00
2014/09/09	2328.43	2331.92	2315.89	2326.53	196990318	172908494848.00
2014/09/10	2318.50	2321.91	2306.42	2318.31	189828991	163454517248.00
2014/09/11	2315.73	2343.59	2304.60	2311.68	222221798	197232656384.00
2014/09/12	2308.35	2331.95	2302.77	2331.95	193471540	162102902784.00
2014/09/15	2330.19	2340.45	2321.59	2339.14	215112414	185393627136.00
2014/09/16	2341.03	2347.94	2293.87	2296.56	302694111	237659242496.00
2014/09/17	2298.98	2309.05	2282.79	2307.89	210842453	159121784832.00
2014/09/18	2303.85	2319.88	2297.93	2315.93	189089045	144518529024.00
2014/09/19	2312.98	2331.56	2305.52	2329.45	174648487	144345448448.00
2014/09/22	2323.55	2323.55	2284.38	2289.87	175842354	147841744896.00
2014/09/23	2289.09	2311.53	2289.02	2309.72	156855169	135396859904.00
2014/09/24	2302.23	2345.75	2297.88	2343.57	222525725	185690669056.00
2014/09/25	2352.87	2365.15	2336.81	2345.10	225688323	189260382208.00
2014/09/26	2339.29	2350.11	2329.96	2347.72	174748285	148220805120.00
2014/09/29	2353.71	2363.06	2346.58	2357.71	200111021	171130880000.00
2014/09/30	2361.32	2365.49	2354.27	2363.87	193918690	166933430272.00
2014/10/08	2368.58	2382.79	2354.29	2382.79	204397326	180337573888.00
2014/10/09	2383.86	2391.35	2367.11	2389.37	235920010	200271757312.00
2014/10/10	2380.76	2386.28	2365.07	2374.54	224671126	192248233984.00
2014/10/13	2366.43	2366.86	2341.12	2366.01	200899314	175425077248.00
2014/10/14	2362.80	2380.52	2349.19	2359.47	196831418	170160078848.00
2014/10/15	2358.23	2374.81	2344.37	2373.67	202804915	171766743040.00
2014/10/16	2361.13	2389.67	2353.41	2356.50	248201168	203805884416.00
2014/10/17	2352.78	2360.60	2312.83	2341.18	212300962	179433160704.00
2014/10/20	2346.05	2357.51	2340.46	2356.73	160022305	141820264448.00
2014/10/21	2355.03	2361.65	2337.55	2339.66	168828288	146786320384.00
2014/10/22	2339.22	2352.12	2324.59	2326.55	152698425	138524540928.00
2014/10/23	2322.32	2329.93	2297.33	2302.42	162636308	140596510720.00
2014/10/24	2303.08	2314.87	2296.66	2302.28	132225281	114330697728.00
2014/10/27	2293.57	2293.64	2279.84	2290.44	130261568	113379983360.00
2014/10/28	2294.01	2338.28	2294.01	2337.87	178590357	158147952640.00
2014/10/29	2343.72	2381.64	2339.71	2373.03	265588687	225067073536.00
2014/10/30	2371.89	2397.26	2365.92	2391.08	294645943	226611183616.00
2014/10/31	2393.18	2423.60	2384.48	2420.18	325763522	249915441152.00
2014/11/03	2425.22	2436.79	2418.17	2430.03	298821235	227196583936.00
2014/11/04	2428.27	2435.22	2417.22	2430.68	309013039	226503884800.00
2014/11/05	2432.17	2434.36	2415.50	2419.25	263606654	201859416064.00
2014/11/06	2419.62	2426.89	2401.75	2425.86	222005088	179644366848.00
2014/11/07	2427.90	2454.42	2407.44	2418.17	291172245	244157562880.00
2014/11/10	2436.63	2474.16	2428.19	2473.67	300628203	245233680384.00
2014/11/11	2483.65	2508.62	2445.96	2469.67	411904065	331257380864.00
2014/11/12	2454.60	2494.92	2444.81	2494.48	252933852	215738613760.00
2014/11/13	2495.00	2507.74	2471.41	2485.61	295037058	258311913472.00
2014/11/14	2477.97	2481.02	2457.05	2478.82	220607619	191924994048.00
2014/11/17	2506.86	2508.77	2472.45	2474.01	215687800	199264911360.00
2014/11/18	2474.18	2477.05	2449.81	2456.37	201062570	174659485696.00
2014/11/19	2452.15	2461.49	2442.71	2450.99	186235771	167069368320.00
2014/11/20	2443.28	2458.32	2437.48	2452.66	165495213	150799908864.00
2014/11/21	2452.63	2488.20	2446.65	2486.79	212239774	197809799168.00
2014/11/24	2505.53	2546.75	2495.52	2532.88	363485835	330291412992.00
2014/11/25	2532.00	2568.38	2527.08	2567.60	314315572	282168786944.00
2014/11/26	2572.65	2605.07	2570.40	2604.35	337127249	316521250816.00
2014/11/27	2615.37	2631.40	2599.11	2630.49	364075719	338960842752.00
2014/11/28	2629.63	2683.18	2622.06	2682.83	465880035	401951162368.00
2014/12/01	2691.72	2720.74	2668.84	2680.16	446791741	401120198656.00
2014/12/02	2667.82	2777.37	2665.69	2763.54	437733381	397238927360.00
2014/12/03	2768.68	2824.18	2733.87	2779.53	562120281	529777459200.00
2014/12/04	2783.47	2900.51	2772.43	2899.46	532687718	509218586624.00
2014/12/05	2926.57	2978.03	2813.05	2937.65	640500296	639191023616.00
2014/12/08	2907.82	3041.66	2879.85	3020.26	587570890	593478025216.00
2014/12/09	2992.49	3091.32	2834.59	2856.27	771998379	793361252352.00
2014/12/10	2855.94	2946.71	2807.68	2940.01	512886913	534989963264.00
2014/12/11	2912.35	2965.67	2892.61	2925.74	482632733	479801442304.00
2014/12/12	2929.36	2962.51	2914.96	2938.17	409480811	420410261504.00
2014/12/15	2921.45	2960.23	2890.90	2953.42	400371695	411487141888.00
2014/12/16	2953.81	3021.90	2943.91	3021.52	453842723	492716195840.00
2014/12/17	3031.95	3076.60	2993.33	3061.02	542503179	580338581504.00
2014/12/18	3062.80	3089.79	3030.32	3057.52	435904952	466524536832.00
2014/12/19	3053.07	3117.53	3018.42	3108.60	521073511	515580297216.00
2014/12/22	3129.27	3189.87	3090.51	3127.44	679371915	624481468416.00
2014/12/23	3085.08	3136.84	3025.67	3032.61	437762400	419467689984.00
2014/12/24	3039.21	3050.51	2934.91	2972.53	376805246	378726744064.00
2014/12/25	2992.46	3073.35	2969.87	3072.54	376947776	379017691136.00
2014/12/26	3078.01	3164.16	3064.18	3157.60	460700932	488915107840.00
2014/12/29	3212.56	3223.86	3126.94	3168.02	510111439	555904335872.00
2014/12/30	3160.80	3190.30	3130.35	3165.81	397725320	437263269888.00
2014/12/31	3172.60	3239.36	3157.26	3234.68	405998521	432319856640.00
2015/01/05	3258.63	3369.28	3253.88	3350.52	531352391	549760073728.00
2015/01/06	3330.80	3394.22	3303.18	3351.45	501661695	532398473216.00
2015/01/07	3326.65	3374.90	3312.21	3373.95	391918880	436416708608.00
2015/01/08	3371.96	3381.57	3285.10	3293.46	371131170	399230304256.00
2015/01/09	3276.97	3404.83	3267.51	3285.41	410240872	458648027136.00
2015/01/12	3258.21	3275.19	3191.58	3229.32	322064679	366273069056.00
2015/01/13	3223.54	3259.39	3214.41	3235.30	230725754	273588781056.00
2015/01/14	3242.34	3268.48	3193.98	3222.44	240190747	267204526080.00
2015/01/15	3224.07	3337.08	3207.55	3336.45	282546240	330610540544.00
2015/01/16	3343.60	3400.32	3340.49	3376.50	339876753	392253898752.00
2015/01/19	3189.73	3262.21	3095.07	3116.35	401098789	409885999104.00
2015/01/20	3114.56	3190.25	3100.48	3173.05	357080811	416295223296.00
2015/01/21	3189.08	3337.00	3178.34	3323.61	410956024	473758662656.00
2015/01/22	3327.32	3352.38	3293.98	3343.34	353382961	407874076672.00
2015/01/23	3357.10	3406.79	3328.29	3351.76	366249240	420979539968.00
2015/01/26	3347.26	3384.80	3321.31	3383.18	317541007	358427459584.00
2015/01/27	3389.85	3390.22	3290.22	3352.96	374517551	418298855424.00
2015/01/28	3325.72	3354.80	3294.65	3305.74	301927095	341564293120.00
2015/01/29	3259.00	3286.79	3234.24	3262.30	274658613	296424505344.00
2015/01/30	3273.75	3288.50	3210.31	3210.36	258312548	284265644032.00
2015/02/02	3148.14	3175.13	3122.57	3128.30	250861629	266849959936.00
2015/02/03	3156.09	3207.94	3129.73	3204.91	248192164	283355938816.00
2015/02/04	3212.82	3238.98	3171.14	3174.13	249098086	290155167744.00
2015/02/05	3251.21	3251.21	3135.82	3136.53	306139305	348266954752.00
2015/02/06	3120.09	3129.54	3052.94	3075.91	246749666	266502782976.00
2015/02/09	3063.51	3119.03	3049.11	3095.12	206108383	240719675392.00
2015/02/10	3090.49	3142.10	3084.25	3141.59	193817139	225084915712.00
2015/02/11	3145.77	3166.42	3139.05	3157.70	172840094	210862555136.00
2015/02/12	3157.96	3181.77	3134.24	3173.42	194592309	229691572224.00
2015/02/13	3186.81	3237.16	3182.79	3203.83	261290436	293017681920.00
2015/02/16	3206.14	3228.85	3195.88	3222.36	223797429	265950691328.00
2015/02/17	3230.88	3255.73	3230.77	3246.91	228332624	263340048384.00
2015/02/25	3256.48	3257.22	3215.55	3228.84	233348094	265143353344.00
2015/02/26	3222.15	3300.62	3202.19	3298.36	301263875	334347468800.00
2015/02/27	3296.83	3324.55	3291.01	3310.30	299163717	335019573248.00
2015/03/02	3332.72	3336.76	3298.67	3336.28	346445671	410259554304.00
2015/03/03	3317.69	3317.69	3260.43	3263.05	382044619	441593495552.00
2015/03/04	3264.18	3286.59	3250.48	3279.53	293639522	346789773312.00
2015/03/05	3264.08	3266.64	3221.67	3248.48	320663585	373580005376.00
2015/03/06	3248.04	3266.93	3234.53	3241.19	282915791	328344141824.00
2015/03/09	3224.31	3307.70	3198.37	3302.41	321495440	359927513088.00
2015/03/10	3289.08	3309.92	3277.09	3286.07	285817576	329955966976.00
2015/03/11	3289.59	3325.05	3278.47	3290.90	282985535	327573078016.00
2015/03/12	3314.81	3360.05	3300.49	3349.32	357295105	407192403968.00
2015/03/13	3359.49	3391.25	3352.15	3372.91	328410154	374041411584.00
2015/03/16	3391.16	3449.30	3377.09	3449.30	399132430	479355305984.00
2015/03/17	3469.60	3504.12	3459.69	3502.85	520939506	601500680192.00
2015/03/18	3510.50	3577.66	3503.85	3577.30	545217144	617367011328.00
2015/03/19	3576.02	3600.68	3546.84	3582.27	537346614	612249698304.00
2015/03/20	3587.08	3632.34	3569.38	3617.32	516661669	651771969536.00
2015/03/23	3640.10	3688.25	3635.48	3687.73	536062832	661574647808.00
2015/03/24	3692.57	3715.87	3600.70	3691.41	639554669	754884739072.00
2015/03/25	3680.95	3693.15	3634.56	3660.73	521886348	645498929152.00
2015/03/26	3641.94	3707.32	3615.01	3682.10	488647203	619515609088.00
2015/03/27	3686.13	3710.48	3656.83	3691.10	408945165	509298475008.00
2015/03/30	3710.61	3795.93	3710.61	3786.57	564702353	692125368320.00
2015/03/31	3822.99	3835.57	3737.04	3747.90	561676037	721294917632.00
2015/04/01	3748.34	3817.08	3742.21	3810.29	447458319	592418308096.00
2015/04/02	3827.69	3835.45	3775.89	3825.78	479299673	632028921856.00
2015/04/03	3803.38	3864.40	3792.21	3863.93	473033311	635651358720.00
2015/04/07	3899.42	3961.67	3891.73	3961.38	570447535	746423975936.00
2015/04/08	3976.53	4000.22	3903.65	3994.81	618085419	839159316480.00
2015/04/09	4006.13	4016.40	3900.03	3957.53	585176825	816710877184.00
2015/04/10	3947.49	4040.35	3929.32	4034.31	484283619	668504162304.00
2015/04/13	4072.72	4128.07	4057.29	4121.71	589814227	781667336192.00
2015/04/14	4125.78	4168.35	4091.26	4135.57	610683541	814645182464.00
2015/04/15	4135.65	4175.49	4069.01	4084.16	613005812	773125898240.00
2015/04/16	4055.92	4195.31	4031.24	4194.82	551242956	712082456576.00
2015/04/17	4254.72	4317.22	4238.91	4287.30	701706205	915633012736.00
2015/04/20	4301.35	4356.00	4190.68	4217.08	857132807	1147600633856.00
2015/04/21	4212.19	4294.37	4188.57	4293.62	634470627	862447796224.00
2015/04/22	4304.60	4400.19	4297.95	4398.49	680305086	976876929024.00
2015/04/23	4414.48	4444.41	4358.84	4414.51	667344661	963024912384.00
2015/04/24	4355.95	4416.38	4318.12	4393.69	628554996	916872953856.00
2015/04/27	4441.93	4529.74	4441.93	4527.40	671088521	975242067968.00
2015/04/28	4527.64	4572.39	4432.90	4476.21	767676416	1061172150272.00
2015/04/29	4446.12	4499.94	4398.64	4476.62	519834202	752401776640.00
2015/04/30	4483.01	4507.34	4441.05	4441.66	526727975	774349193216.00
2015/05/04	4441.34	4487.57	4387.43	4480.46	494173398	717540818944.00
2015/05/05	4479.85	4488.87	4282.24	4298.71	572858596	805566087168.00
2015/05/06	4311.64	4376.35	4187.37	4229.27	481732993	716536217600.00
2015/05/07	4197.90	4213.76	4108.01	4112.21	394566653	540206301184.00
2015/05/08	4152.98	4206.86	4099.04	4205.92	397428094	559648669696.00
2015/05/11	4231.27	4334.88	4187.82	4333.58	488750515	715246600192.00
2015/05/12	4342.37	4402.31	4317.98	4401.22	521866408	793463750656.00
2015/05/13	4402.38	4415.63	4342.48	4375.76	510490475	780754944000.00
2015/05/14	4372.82	4397.75	4329.04	4378.31	449077935	669882253312.00
2015/05/15	4366.82	4366.82	4278.55	4308.69	439706198	665965625344.00
2015/05/18	4277.90	4324.83	4260.51	4283.49	380057452	594559500288.00
2015/05/19	4285.78	4418.40	4285.78	4417.55	436735224	693812592640.00
2015/05/20	4434.98	4520.54	4432.28	4446.29	514106223	806080544768.00
2015/05/21	4456.43	4530.48	4438.26	4529.42	464996520	729080594432.00
2015/05/22	4584.98	4658.27	4562.99	4657.60	655591287	1007173238784.00
2015/05/25	4660.08	4814.67	4656.82	4813.80	682461391	1079295606784.00
2015/05/26	4854.85	4911.68	4779.08	4910.90	704892829	1138509348864.00
2015/05/27	4932.85	4958.16	4857.06	4941.71	681165379	1116261842944.00
2015/05/28	4943.74	4986.50	4614.24	4620.27	782964592	1247926026240.00
2015/05/29	4603.47	4698.19	4431.56	4611.74	611262409	955365588992.00
2015/06/01	4633.10	4829.50	4615.23	4828.74	593389035	934455476224.00
2015/06/02	4844.70	4911.57	4797.55	4910.53	623748099	998745767936.00
2015/06/03	4924.38	4942.06	4822.44	4909.98	611453839	1010179964928.00
2015/06/04	4912.95	4947.96	4647.41	4947.10	674952402	1052270264320.00
2015/06/05	5016.09	5051.63	4898.07	5023.10	772240812	1232300670976.00
2015/06/08	5045.69	5146.95	4997.48	5131.88	855035085	1309924524032.00
2015/06/09	5145.98	5147.45	5042.96	5113.53	729893818	1150808621056.00
2015/06/10	5049.20	5164.16	5001.49	5106.04	596969001	1006428225536.00
2015/06/11	5101.44	5122.46	5050.76	5121.59	563990522	974670594048.00
2015/06/12	5143.34	5178.19	5103.40	5166.35	625627854	1060167417856.00
2015/06/15	5174.42	5176.79	5048.74	5062.99	637803984	1064991981568.00
2015/06/16	5004.41	5029.68	4842.10	4887.43	550801407	895420530688.00
2015/06/17	4890.55	4983.66	4767.22	4967.90	537101168	830266736640.00
2015/06/18	4942.52	4966.77	4780.87	4785.36	507440899	785845059584.00
2015/06/19	4689.93	4744.08	4476.50	4478.36	452689626	685458194432.00
2015/06/23	4471.61	4577.94	4264.77	4576.49	473526128	693617164288.00
2015/06/24	4604.58	4691.77	4552.13	4690.15	543003709	815062712320.00
2015/06/25	4711.76	4720.70	4483.55	4527.78	572797533	865379745792.00
2015/06/26	4399.93	4456.90	4139.53	4192.87	565217874	787835715584.00
2015/06/29	4289.77	4297.47	3875.05	4053.03	673786349	904271364096.00
2015/06/30	4006.75	4279.97	3847.88	4277.22	709176633	941524647936.00
2015/07/01	4214.15	4317.05	4043.37	4053.70	598769427	838070894592.00
2015/07/02	4058.62	4080.39	3795.25	3912.77	586015612	736006832128.00
2015/07/03	3793.71	3927.13	3629.56	3686.92	548163111	648054112256.00
2015/07/06	3975.21	3975.21	3653.04	3775.91	831139286	943420407808.00
2015/07/07	3654.78	3750.57	3585.40	3727.12	698818688	776072527872.00
2015/07/08	3467.40	3599.25	3421.53	3507.19	680356922	700248358912.00
2015/07/09	3432.45	3748.48	3373.54	3709.33	656914612	673310965760.00
2015/07/10	3707.46	3959.22	3677.43	3877.80	586364255	680434139136.00
2015/07/13	3918.99	4030.19	3858.64	3970.39	643489007	782430568448.00
2015/07/14	3958.37	4035.43	3855.56	3924.49	670558799	830074650624.00
2015/07/15	3874.97	3914.27	3741.25	3805.70	601301324	700536520704.00
2015/07/16	3758.50	3877.51	3688.44	3823.18	492256200	569858916352.00
2015/07/17	3831.42	3994.48	3814.15	3957.35	481726268	593066983424.00
2015/07/20	3948.42	4021.33	3927.12	3992.11	539106714	688255598592.00
2015/07/21	3939.90	4041.82	3912.80	4017.67	504288028	646416826368.00
2015/07/22	3996.43	4042.34	3960.86	4026.04	520732225	678831915008.00
2015/07/23	4022.27	4132.61	4019.04	4123.92	563585966	743531872256.00
2015/07/24	4124.75	4184.45	4044.83	4070.91	627424860	843022073856.00
2015/07/27	3985.57	4051.16	3720.44	3725.56	556003247	721298063360.00
2015/07/28	3573.14	3762.53	3537.36	3663.00	563330042	685057507328.00
2015/07/29	3689.82	3792.07	3612.06	3789.17	434352085	557491945472.00
2015/07/30	3773.79	3844.37	3685.96	3705.77	457943228	615977910272.00
2015/07/31	3655.67	3729.51	3620.17	3663.73	350955745	460472254464.00
2015/08/03	3614.99	3648.94	3549.50	3622.91	363968731	445991583744.00
2015/08/04	3621.86	3757.03	3601.29	3756.54	362901666	464036233216.00
2015/08/05	3745.65	3782.35	3676.39	3694.57	366422979	483850289152.00
2015/08/06	3625.50	3710.57	3614.74	3661.54	274074663	357515132928.00
2015/08/07	3692.61	3756.74	3686.30	3744.20	340757184	445485023232.00
2015/08/10	3786.03	3943.62	3775.85	3928.42	497304319	652622036992.00
2015/08/11	3928.81	3970.34	3891.18	3927.91	538923460	712289943552.00
2015/08/12	3881.23	3937.77	3871.14	3886.32	442688278	597050261504.00
2015/08/13	3869.91	3955.79	3838.16	3954.56	430073303	578685501440.00
2015/08/14	3976.41	4000.68	3939.83	3965.33	467988217	647466450944.00
2015/08/17	3947.84	3994.54	3907.40	3993.67	460432060	626327683072.00
2015/08/18	3999.13	4006.34	3743.39	3748.16	543770822	722467225600.00
2015/08/19	3646.80	3811.43	3558.38	3794.11	475396239	599513300992.00
2015/08/20	3754.57	3788.01	3663.61	3664.29	390063057	501194981376.00
2015/08/21	3609.96	3652.84	3490.54	3507.74	369920479	450616492032.00
2015/08/24	3373.48	3388.36	3191.88	3209.91	334671792	358818873344.00
2015/08/25	3004.13	3123.03	2947.94	2964.97	352325110	358735773696.00
2015/08/26	2980.79	3092.04	2850.71	2927.29	466699663	461788971008.00
2015/08/27	2978.03	3085.42	2906.49	3083.59	400308398	404289290240.00
2015/08/28	3125.26	3235.84	3102.95	3232.35	443136928	474631012352.00
2015/08/31	3203.56	3207.86	3109.16	3205.99	397431382	431068610560.00
2015/09/01	3157.83	3180.33	3053.74	3166.62	432432468	420411637760.00
2015/09/02	3027.68	3194.48	3019.09	3160.17	438170153	423262355456.00
2015/09/07	3149.38	3217.58	3066.30	3080.42	296468114	302689714176.00
2015/09/08	3054.44	3174.71	3011.12	3170.45	255415465	263910375424.00
2015/09/09	3182.55	3256.74	3165.70	3243.09	375327978	412991422464.00
2015/09/10	3190.55	3243.28	3178.90	3197.89	273261759	299581079552.00
2015/09/11	3189.48	3223.76	3163.45	3200.23	224557822	252769468416.00
2015/09/14	3221.17	3229.48	3049.23	3114.80	346631158	373576794112.00
2015/09/15	3043.80	3081.70	2983.92	3005.17	249194445	243904593920.00
2015/09/16	2998.04	3182.93	2983.54	3152.26	277524524	281992265728.00
2015/09/17	3131.98	3204.70	3085.31	3086.06	317602892	337393287168.00
2015/09/18	3100.28	3122.05	3070.34	3097.92	209175398	218442432512.00
2015/09/21	3072.09	3159.88	3060.86	3156.54	239897354	259796680704.00
2015/09/22	3161.32	3213.48	3152.48	3185.62	274786154	305071325184.00
2015/09/23	3137.72	3164.04	3104.74	3115.89	236322670	257560035328.00
2015/09/24	3126.49	3151.16	3109.69	3142.69	212887723	231369048064.00
2015/09/25	3130.85	3149.95	3063.00	3092.35	236263871	248971116544.00
2015/09/28	3085.57	3103.07	3042.31	3100.76	156727530	166422396928.00
2015/09/29	3055.22	3068.30	3021.16	3038.14	163222673	169686597632.00
2015/09/30	3052.84	3073.30	3039.74	3052.78	146642449	156569190400.00
2015/10/08	3156.07	3172.28	3133.13	3143.36	234276050	258830336000.00
2015/10/09	3146.64	3192.72	3137.79	3183.15	234851445	256379109376.00
2015/10/12	3193.54	3318.71	3188.41	3287.66	386294715	435541016576.00
2015/10/13	3262.16	3298.63	3253.25	3293.23	297153133	334806089728.00
2015/10/14	3280.02	3307.32	3256.25	3262.44	295077739	330277519360.00
2015/10/15	3255.03	3338.30	3254.39	3338.07	316283851	362565566464.00
2015/10/16	3358.30	3393.02	3334.85	3391.35	395460575	459447828480.00
2015/10/19	3401.63	3423.40	3355.57	3386.70	378112183	453303631872.00
2015/10/20	3377.55	3425.52	3357.86	3425.33	318973758	383582502912.00
2015/10/21	3428.56	3447.26	3265.44	3320.68	458455428	518509232128.00
2015/10/22	3292.29	3373.78	3282.99	3368.74	323739341	375452008448.00
2015/10/23	3377.55	3422.02	3360.22	3412.43	347372854	425263071232.00
2015/10/26	3448.65	3457.52	3402.00	3429.58	365560853	453942509568.00
2015/10/27	3409.14	3441.57	3332.62	3434.34	328172768	408887230464.00
2015/10/28	3417.01	3439.76	3367.23	3375.20	293523284	361656188928.00
2015/10/29	3387.77	3411.71	3362.51	3387.32	235676026	294508429312.00
2015/10/30	3380.28	3417.20	3346.59	3382.56	243595118	307266781184.00
2015/11/02	3337.58	3391.06	3322.31	3325.08	230951129	286019321856.00
2015/11/03	3330.32	3346.27	3302.18	3316.70	192897428	244360560640.00
2015/11/04	3325.62	3459.65	3325.62	3459.64	339078730	426104389632.00
2015/11/05	3459.22	3585.66	3455.53	3522.82	553254947	678674628608.00
2015/11/06	3514.44	3596.38	3508.83	3590.03	429167033	543282200576.00
2015/11/09	3588.50	3673.76	3588.50	3646.88	503016682	636184035328.00
2015/11/10	3617.40	3669.53	3607.89	3640.49	429746576	560055123968.00
2015/11/11	3635.00	3654.88	3605.62	3650.25	360972651	467822215168.00
2015/11/12	3656.82	3659.31	3603.23	3632.90	361717600	482832613376.00
2015/11/13	3600.76	3632.56	3564.81	3580.84	345870933	468668645376.00
2015/11/16	3522.46	3607.61	3519.42	3606.96	276187057	369421844480.00
2015/11/17	3629.98	3678.27	3598.07	3604.80	383575468	521520349184.00
2015/11/18	3605.06	3617.07	3558.70	3568.47	297580734	392338767872.00
2015/11/19	3573.78	3618.21	3561.04	3617.06	247915576	328442609664.00
2015/11/20	3620.79	3640.53	3607.92	3630.50	310801972	413910892544.00
2015/11/23	3630.87	3654.75	3598.87	3610.31	315997474	414148231168.00
2015/11/24	3602.89	3616.48	3563.10	3616.11	248810524	327758512128.00
2015/11/25	3614.07	3648.37	3607.52	3647.93	273024857	380802924544.00
2015/11/26	3659.57	3668.38	3629.86	3635.55	306761582	426247421952.00
2015/11/27	3616.54	3621.90	3412.43	3436.30	354287525	464311255040.00
2015/11/30	3433.86	3470.37	3327.81	3445.40	304197903	387503652864.00
2015/12/01	3442.44	3483.41	3417.54	3456.31	252390755	330256744448.00
2015/12/02	3450.28	3538.85	3427.66	3536.91	301491480	369183031296.00
2015/12/03	3525.73	3591.73	3517.23	3584.82	281111255	338859098112.00
